,attractive,calm,capable,diligent,extroverted,friendly,happy,healthy,high-social-status,humble,intelligent,kind,masculine,powerful,responsible,successful,trustworthy,warm
Google_1_Joshua Regan_7_oval.jpg,5.083333333333333,3.0,4.2,4.714285714285714,3.272727272727273,3.1538461538461537,2.3636363636363638,6.25,4.466666666666667,2.9285714285714284,4.0,2.8,7.2727272727272725,5.7,3.4545454545454546,4.0,2.3076923076923075,2.9375
Google_1_Albert Keeton_7_oval.jpg,4.083333333333333,7.0,7.055555555555555,7.583333333333333,6.916666666666667,6.9,6.785714285714286,5.571428571428571,7.363636363636363,5.75,7.142857142857143,6.133333333333334,7.363636363636363,6.785714285714286,7.9,6.583333333333333,8.083333333333334,6.7
Annie_Leslie_17_oval.jpg,4.5,7.090909090909091,6.7272727272727275,6.411764705882353,6.75,7.0625,6.461538461538462,5.636363636363637,5.25,6.2,5.823529411764706,7.266666666666667,3.2941176470588234,5.6923076923076925,7.0625,5.818181818181818,7.0,7.166666666666667
Google_1_Cassandra Gervais_3_oval.jpg,3.25,6.142857142857143,5.571428571428571,4.153846153846154,6.4,6.545454545454546,6.7272727272727275,4.388888888888889,5.055555555555555,6.0,5.65,6.3076923076923075,6.642857142857143,5.0,5.444444444444445,6.083333333333333,5.416666666666667,6.25
Google_1_Eileen Bristow_1_oval.jpg,6.333333333333333,7.0,5.7272727272727275,6.230769230769231,6.266666666666667,7.0,6.647058823529412,5.923076923076923,5.5625,6.2,5.933333333333334,6.7272727272727275,2.642857142857143,4.8,7.428571428571429,6.416666666666667,6.846153846153846,6.0
Google_1_Harry Bumgardner_1_oval.jpg,4.909090909090909,6.636363636363637,6.769230769230769,6.583333333333333,7.363636363636363,7.3076923076923075,7.833333333333333,6.0,5.25,5.642857142857143,5.9375,6.714285714285714,7.071428571428571,6.235294117647059,7.0,6.476190476190476,5.5,6.916666666666667
Google_1_Anita Stanton_5_oval.jpg,4.846153846153846,6.8,6.2,6.3125,6.5,6.6923076923076925,6.117647058823529,6.636363636363637,5.666666666666667,6.071428571428571,6.571428571428571,6.142857142857143,7.166666666666667,6.0,5.833333333333333,6.944444444444445,6.333333333333333,6.45
Google_1_Christopher Mcmillen_5_oval.jpg,6.8,5.461538461538462,7.761904761904762,7.333333333333333,5.583333333333333,6.846153846153846,4.5,6.75,6.8,5.25,7.3,6.142857142857143,7.583333333333333,7.105263157894737,6.266666666666667,7.363636363636363,5.230769230769231,5.375
Google_1_Toni Moller_152_oval.jpg,5.733333333333333,6.6,5.818181818181818,4.909090909090909,5.75,6.083333333333333,6.909090909090909,8.214285714285714,5.266666666666667,6.769230769230769,4.9411764705882355,7.0,2.533333333333333,4.611111111111111,6.0,5.055555555555555,7.266666666666667,6.894736842105263
Google_1_Tina Middleton_7_oval.jpg,6.0,6.571428571428571,6.666666666666667,6.7,6.357142857142857,6.230769230769231,6.909090909090909,6.45,6.0,6.466666666666667,6.636363636363637,7.0,3.235294117647059,5.818181818181818,7.5,6.9375,7.2,7.166666666666667
Google_1_Norman Sears_1_oval.jpg,4.0,6.357142857142857,7.2272727272727275,7.5625,4.6923076923076925,6.0,6.0,6.555555555555555,7.384615384615385,5.8,7.4375,5.6,6.75,6.8125,7.066666666666666,7.733333333333333,6.0,4.6
Google_1_Margaret Perez_15_oval.jpg,6.733333333333333,7.909090909090909,7.8125,7.176470588235294,7.388888888888889,7.25,7.615384615384615,7.642857142857143,7.125,6.0,6.466666666666667,7.833333333333333,2.4,6.235294117647059,7.833333333333333,7.625,7.357142857142857,7.785714285714286
Google_1_Daniel Groth_17_oval.jpg,5.75,4.642857142857143,6.235294117647059,5.071428571428571,4.2727272727272725,4.0588235294117645,3.388888888888889,7.0,5.6,3.75,5.642857142857143,4.176470588235294,7.533333333333333,5.72,4.4,5.230769230769231,4.0,4.538461538461538
Google_1_April Farris_9_oval.jpg,2.8181818181818183,3.5625,4.7368421052631575,5.461538461538462,3.1538461538461537,2.625,1.75,4.083333333333333,5.4375,3.6923076923076925,5.076923076923077,2.6363636363636362,7.3076923076923075,5.2727272727272725,5.2727272727272725,5.277777777777778,3.6875,2.8
Bruce_Richmond_3_oval.jpg,3.5555555555555554,7.0588235294117645,4.9523809523809526,6.75,5.75,7.181818181818182,7.5,3.9444444444444446,5.08,7.666666666666667,6.8,7.615384615384615,3.9411764705882355,3.7857142857142856,7.0,6.5,7.818181818181818,7.5
Google_1_Vickie Marquardt_11_oval.jpg,7.363636363636363,7.6,6.375,5.875,7.090909090909091,7.3,7.538461538461538,7.4375,6.473684210526316,5.666666666666667,4.833333333333333,7.153846153846154,2.210526315789474,5.230769230769231,6.3076923076923075,5.533333333333333,7.3,8.083333333333334
