,attractive,calm,capable,diligent,extroverted,friendly,happy,healthy,high-social-status,humble,intelligent,kind,masculine,powerful,responsible,successful,trustworthy,warm
319.jpg,3.9166666666666665,3.9285714285714284,3.8333333333333335,5.25,3.5,2.0833333333333335,2.9285714285714284,5.285714285714286,5.0588235294117645,4.071428571428571,4.666666666666667,2.3333333333333335,7.833333333333333,6.538461538461538,5.083333333333333,4.3125,3.1818181818181817,2.7857142857142856
1568.jpg,1.9375,2.0714285714285716,4.318181818181818,5.214285714285714,3.230769230769231,2.727272727272727,2.4615384615384617,3.142857142857143,3.4615384615384617,4.818181818181818,4.181818181818182,2.8666666666666667,7.538461538461538,4.9375,4.5,4.3,1.7,3.1666666666666665
694.jpg,3.357142857142857,6.8,6.416666666666667,6.333333333333333,5.466666666666667,5.3076923076923075,5.823529411764706,3.8333333333333335,5.291666666666667,7.833333333333333,6.434782608695652,5.8,8.2,4.75,7.769230769230769,5.875,6.285714285714286,6.357142857142857
1834.jpg,6.636363636363637,7.0,4.333333333333333,4.636363636363637,5.642857142857143,6.3076923076923075,5.583333333333333,7.571428571428571,4.36,5.384615384615385,4.769230769230769,5.9,2.2,2.5789473684210527,4.230769230769231,3.076923076923077,6.6,6.583333333333333
1428.jpg,3.5833333333333335,4.176470588235294,4.625,5.647058823529412,4.133333333333334,2.9166666666666665,2.8,6.03125,5.545454545454546,5.642857142857143,5.3,3.357142857142857,6.388888888888889,5.411764705882353,4.833333333333333,5.5,3.5454545454545454,3.0
1760.jpg,5.538461538461538,7.083333333333333,6.708333333333333,7.411764705882353,7.636363636363637,7.6,7.818181818181818,6.866666666666666,5.090909090909091,6.733333333333333,5.461538461538462,7.7272727272727275,3.0,4.583333333333333,7.222222222222222,5.153846153846154,8.166666666666666,7.625
160.jpg,3.3636363636363638,6.266666666666667,6.45,7.133333333333334,5.4,5.333333333333333,5.153846153846154,5.185185185185185,5.6923076923076925,7.0,6.461538461538462,5.2727272727272725,8.0,6.666666666666667,6.5,6.7272727272727275,6.166666666666667,4.933333333333334
1372.jpg,3.090909090909091,4.923076923076923,4.6923076923076925,5.0,4.75,4.636363636363637,3.4166666666666665,3.8125,3.5,5.916666666666667,4.1,5.8,4.235294117647059,4.285714285714286,5.0588235294117645,3.96,4.466666666666667,4.368421052631579
1192.jpg,5.095238095238095,4.857142857142857,3.533333333333333,3.6363636363636362,3.3333333333333335,3.4545454545454546,2.5294117647058822,5.666666666666667,5.25,3.923076923076923,3.923076923076923,3.3846153846153846,4.846153846153846,2.8333333333333335,3.357142857142857,3.909090909090909,4.142857142857143,4.076923076923077
35.jpg,3.1666666666666665,4.642857142857143,6.545454545454546,5.846153846153846,4.153846153846154,3.2777777777777777,4.588235294117647,5.0,4.894736842105263,5.545454545454546,6.0,4.333333333333333,6.909090909090909,6.666666666666667,5.5,4.909090909090909,4.625,3.6153846153846154
1042.jpg,3.25,6.0,6.7,7.2,4.583333333333333,4.722222222222222,5.363636363636363,5.133333333333334,5.909090909090909,4.533333333333333,6.4375,4.538461538461538,7.25,6.818181818181818,6.428571428571429,7.428571428571429,4.722222222222222,4.8
854.jpg,8.318181818181818,5.583333333333333,5.785714285714286,5.4375,5.75,5.333333333333333,5.076923076923077,7.72,6.76,3.4,6.066666666666666,5.066666666666666,2.0,6.8,3.8823529411764706,6.6,4.909090909090909,4.75
1459.jpg,3.8333333333333335,7.294117647058823,5.2,4.7272727272727275,6.2727272727272725,7.0,7.0,6.24,4.533333333333333,6.083333333333333,4.896551724137931,7.1,3.0625,3.466666666666667,5.545454545454546,5.0625,6.944444444444445,7.3076923076923075
566.jpg,5.222222222222222,3.6,8.0,7.4,3.625,3.727272727272727,2.6875,6.625,6.3,4.857142857142857,6.928571428571429,3.3846153846153846,8.153846153846153,7.6,7.3076923076923075,7.0,3.7,3.4
104.jpg,3.5,5.454545454545454,5.4375,4.928571428571429,4.571428571428571,5.055555555555555,4.230769230769231,6.833333333333333,4.826086956521739,5.333333333333333,5.0,5.090909090909091,6.083333333333333,4.4,4.461538461538462,4.153846153846154,5.166666666666667,4.857142857142857
1613.jpg,2.3333333333333335,6.769230769230769,6.3,4.2727272727272725,7.882352941176471,8.083333333333334,7.3,4.181818181818182,4.7,6.928571428571429,4.769230769230769,6.8125,6.833333333333333,5.0,5.933333333333334,5.071428571428571,6.8,7.4
148.jpg,6.818181818181818,7.0,5.583333333333333,5.368421052631579,6.25,6.933333333333334,6.214285714285714,7.142857142857143,4.96,5.0,5.454545454545454,7.083333333333333,2.45,3.8,5.636363636363637,4.833333333333333,6.133333333333334,6.538461538461538
1652.jpg,4.846153846153846,6.2,6.666666666666667,6.304347826086956,5.3076923076923075,6.533333333333333,5.357142857142857,6.9,4.833333333333333,6.722222222222222,7.181818181818182,5.933333333333334,2.8333333333333335,4.565217391304348,6.6923076923076925,6.384615384615385,7.6875,7.25
548.jpg,5.190476190476191,5.6,4.588235294117647,4.181818181818182,6.090909090909091,4.764705882352941,5.3,6.0,5.7272727272727275,4.928571428571429,5.294117647058823,5.083333333333333,3.4615384615384617,5.0,6.0588235294117645,5.75,5.5,4.666666666666667
674.jpg,3.909090909090909,6.473684210526316,7.166666666666667,6.7,4.9375,5.846153846153846,5.923076923076923,7.2,6.076923076923077,6.909090909090909,7.454545454545454,6.4375,7.0,6.384615384615385,7.5,6.904761904761905,6.545454545454546,5.733333333333333
1179.jpg,6.2727272727272725,7.071428571428571,6.055555555555555,6.666666666666667,6.866666666666666,6.777777777777778,6.916666666666667,7.230769230769231,6.0,6.538461538461538,6.846153846153846,6.076923076923077,3.28,4.785714285714286,6.8,5.64,6.5,6.466666666666667
1752.jpg,4.0,3.0,5.8,5.454545454545454,2.4,1.8333333333333333,2.0714285714285716,5.611111111111111,3.625,3.7142857142857144,6.043478260869565,1.7,7.266666666666667,4.869565217391305,4.214285714285714,4.944444444444445,3.4615384615384617,1.6923076923076923
1664.jpg,3.5,7.3076923076923075,5.928571428571429,7.2727272727272725,6.4,6.6875,6.642857142857143,5.578947368421052,5.636363636363637,6.6923076923076925,5.75,6.416666666666667,3.7333333333333334,4.923076923076923,7.428571428571429,6.208333333333333,7.0,6.833333333333333
1581.jpg,5.888888888888889,5.142857142857143,4.615384615384615,4.2,5.7,5.454545454545454,5.357142857142857,7.545454545454546,6.2727272727272725,3.4285714285714284,3.6666666666666665,5.153846153846154,5.636363636363637,4.0,4.076923076923077,5.142857142857143,4.642857142857143,5.6923076923076925
1625.jpg,6.916666666666667,7.384615384615385,6.260869565217392,6.3,6.538461538461538,7.142857142857143,6.166666666666667,6.923076923076923,6.076923076923077,5.684210526315789,6.538461538461538,6.916666666666667,2.8620689655172415,5.6,5.875,6.75,6.933333333333334,7.4
1463.jpg,4.0,4.909090909090909,6.846153846153846,6.571428571428571,3.3125,3.230769230769231,2.1818181818181817,6.05,6.117647058823529,6.133333333333334,6.2631578947368425,3.4705882352941178,6.923076923076923,6.066666666666666,6.352941176470588,6.285714285714286,4.5,2.823529411764706
1731.jpg,6.769230769230769,5.923076923076923,4.333333333333333,4.214285714285714,6.416666666666667,5.6923076923076925,5.2,7.5,5.0,4.642857142857143,3.6666666666666665,5.1,5.571428571428571,3.3684210526315788,4.6,4.357142857142857,5.181818181818182,5.3076923076923075
1470.jpg,8.0,7.642857142857143,6.428571428571429,6.25,7.833333333333333,8.357142857142858,8.4,7.615384615384615,7.071428571428571,4.5,6.294117647058823,7.6923076923076925,1.5,6.066666666666666,5.538461538461538,6.090909090909091,7.666666666666667,7.75
50.jpg,3.5454545454545454,4.705882352941177,5.214285714285714,5.2727272727272725,4.0,3.7333333333333334,3.0,4.769230769230769,3.6153846153846154,4.8,5.916666666666667,3.8333333333333335,4.153846153846154,4.0,4.466666666666667,5.0,4.083333333333333,4.076923076923077
599.jpg,7.529411764705882,7.333333333333333,4.631578947368421,5.470588235294118,6.583333333333333,6.636363636363637,6.384615384615385,6.875,6.9523809523809526,3.769230769230769,4.947368421052632,6.416666666666667,1.1538461538461537,3.5384615384615383,3.5833333333333335,5.666666666666667,5.75,6.166666666666667
1416.jpg,5.0,4.666666666666667,5.258064516129032,4.357142857142857,4.571428571428571,5.076923076923077,4.545454545454546,5.611111111111111,4.153846153846154,5.7368421052631575,4.894736842105263,5.5,3.230769230769231,4.461538461538462,4.857142857142857,4.0,6.111111111111111,4.846153846153846
102.jpg,2.933333333333333,3.8461538461538463,6.714285714285714,4.909090909090909,4.928571428571429,4.333333333333333,4.533333333333333,5.0625,4.230769230769231,6.0,5.608695652173913,3.8,7.764705882352941,5.916666666666667,5.285714285714286,5.411764705882353,5.666666666666667,4.357142857142857
1917.jpg,5.5,7.25,6.416666666666667,5.538461538461538,6.857142857142857,7.0,7.1875,6.466666666666667,4.684210526315789,7.083333333333333,5.695652173913044,7.3125,2.9,4.428571428571429,6.909090909090909,5.666666666666667,7.636363636363637,8.0
347.jpg,4.68,6.933333333333334,6.0625,5.8,5.75,6.818181818181818,6.363636363636363,7.083333333333333,5.636363636363637,6.428571428571429,6.0,6.5,7.230769230769231,6.545454545454546,7.0,6.923076923076923,6.6875,6.384615384615385
887.jpg,3.6666666666666665,4.0,2.5833333333333335,3.6,2.5,2.6,2.142857142857143,4.583333333333333,2.625,5.857142857142857,3.2,3.769230769230769,3.260869565217391,2.0,4.0,3.0714285714285716,4.384615384615385,2.4615384615384617
212.jpg,6.0,6.6923076923076925,6.833333333333333,5.615384615384615,6.0588235294117645,6.5,6.142857142857143,6.7894736842105265,5.5,7.4,6.0,6.166666666666667,3.6666666666666665,4.2272727272727275,5.8,5.928571428571429,5.769230769230769,6.0
872.jpg,7.545454545454546,5.0,6.190476190476191,6.730769230769231,4.25,4.214285714285714,2.6,7.75,7.0,3.5384615384615383,6.882352941176471,4.25,1.4666666666666666,6.625,5.909090909090909,6.714285714285714,4.384615384615385,4.545454545454546
1422.jpg,3.076923076923077,5.083333333333333,5.6,5.583333333333333,3.3333333333333335,3.473684210526316,3.2666666666666666,4.2727272727272725,4.076923076923077,6.2,5.916666666666667,4.1,5.25,4.5,6.117647058823529,4.6,4.3076923076923075,4.428571428571429
363.jpg,1.4166666666666667,4.421052631578948,6.434782608695652,6.857142857142857,3.1538461538461537,4.2727272727272725,3.3157894736842106,5.2,4.8,5.5625,5.72,4.076923076923077,6.333333333333333,4.6875,6.090909090909091,6.2727272727272725,4.6923076923076925,4.105263157894737
805.jpg,4.166666666666667,7.052631578947368,5.615384615384615,5.3076923076923075,6.714285714285714,6.533333333333333,6.846153846153846,6.375,5.076923076923077,6.7,4.7272727272727275,7.363636363636363,3.2142857142857144,3.6,5.545454545454546,4.923076923076923,5.333333333333333,6.5
354.jpg,4.2727272727272725,5.384615384615385,6.769230769230769,6.818181818181818,4.266666666666667,2.769230769230769,3.4615384615384617,5.857142857142857,6.5,4.428571428571429,6.954545454545454,3.8,7.285714285714286,7.6923076923076925,5.8125,6.105263157894737,4.076923076923077,4.466666666666667
635.jpg,1.7692307692307692,3.0,3.9166666666666665,2.9444444444444446,2.066666666666667,2.3636363636363638,1.6923076923076923,2.9166666666666665,2.4285714285714284,6.384615384615385,3.4375,2.625,7.052631578947368,4.230769230769231,3.4285714285714284,2.727272727272727,2.6,3.0
1666.jpg,6.538461538461538,5.533333333333333,4.173913043478261,4.3125,3.9473684210526314,4.1,3.75,6.75,5.730769230769231,3.909090909090909,4.5,4.076923076923077,3.588235294117647,3.4166666666666665,5.428571428571429,4.461538461538462,3.5384615384615383,3.3333333333333335
641.jpg,5.818181818181818,5.222222222222222,4.0,4.6,3.2857142857142856,3.8181818181818183,2.5,6.823529411764706,5.25,5.466666666666667,5.133333333333334,5.071428571428571,2.7222222222222223,2.0,4.6923076923076925,3.933333333333333,6.1875,4.818181818181818
539.jpg,2.0,6.529411764705882,6.15,6.153846153846154,5.6875,5.1,6.0625,4.535714285714286,3.9166666666666665,5.764705882352941,5.9523809523809526,4.857142857142857,7.384615384615385,6.166666666666667,7.083333333333333,6.25,6.1875,5.642857142857143
524.jpg,8.1,6.714285714285714,6.2727272727272725,4.888888888888889,4.333333333333333,5.470588235294118,4.2,7.3,6.615384615384615,4.833333333333333,5.416666666666667,5.333333333333333,1.9166666666666667,4.230769230769231,3.6363636363636362,4.875,5.294117647058823,4.9
103.jpg,6.25,7.333333333333333,6.555555555555555,6.909090909090909,6.25,6.739130434782608,6.0,7.375,5.9,6.8,5.8,7.583333333333333,3.5454545454545454,5.176470588235294,6.066666666666666,6.4,8.066666666666666,6.615384615384615
1902.jpg,5.6923076923076925,6.230769230769231,6.5,6.588235294117647,5.3,5.277777777777778,5.733333333333333,6.884615384615385,6.3076923076923075,6.722222222222222,6.1,6.2,4.636363636363637,4.9,6.636363636363637,6.444444444444445,7.416666666666667,6.333333333333333
1353.jpg,1.2727272727272727,4.916666666666667,2.230769230769231,3.1666666666666665,2.5,2.8181818181818183,2.0,1.7333333333333334,1.7272727272727273,7.125,3.0416666666666665,3.6875,7.5,2.2142857142857144,3.7,1.9444444444444444,4.153846153846154,3.5454545454545454
626.jpg,4.4,4.454545454545454,2.0,3.75,2.2,3.272727272727273,2.263157894736842,4.538461538461538,4.388888888888889,5.166666666666667,4.5,2.909090909090909,5.461538461538462,3.0,3.0,3.4166666666666665,4.3,3.5833333333333335
442.jpg,2.6923076923076925,5.142857142857143,6.4,5.909090909090909,6.166666666666667,5.916666666666667,5.5,4.636363636363637,4.7,7.090909090909091,5.764705882352941,4.733333333333333,6.9,5.3076923076923075,5.454545454545454,5.7727272727272725,4.454545454545454,5.153846153846154
1633.jpg,7.3,7.066666666666666,6.909090909090909,7.111111111111111,7.5,7.7272727272727275,6.714285714285714,8.076923076923077,7.25,5.133333333333334,6.181818181818182,7.066666666666666,1.6428571428571428,5.133333333333334,6.461538461538462,6.909090909090909,7.25,6.642857142857143
435.jpg,3.090909090909091,4.363636363636363,6.588235294117647,6.473684210526316,5.833333333333333,5.133333333333334,5.3,5.315789473684211,6.2105263157894735,6.090909090909091,7.0,5.5,7.5,6.8,6.8,7.615384615384615,5.6,4.545454545454546
876.jpg,2.769230769230769,7.117647058823529,6.846153846153846,5.538461538461538,6.076923076923077,5.8,6.6923076923076925,5.2,5.95,5.5,6.0,5.461538461538462,7.0,5.909090909090909,6.166666666666667,6.5,6.538461538461538,5.666666666666667
514.jpg,5.9375,6.538461538461538,7.0,6.7272727272727275,6.909090909090909,6.722222222222222,6.538461538461538,6.0,6.6,6.7272727272727275,6.583333333333333,6.545454545454546,2.1666666666666665,5.764705882352941,7.181818181818182,6.285714285714286,6.916666666666667,6.75
38.jpg,6.636363636363637,4.25,4.117647058823529,3.8333333333333335,4.764705882352941,4.466666666666667,3.2142857142857144,6.35,5.878787878787879,2.75,3.9285714285714284,4.0,2.0,2.5,3.411764705882353,3.75,4.5,4.1
124.jpg,4.857142857142857,6.28,4.909090909090909,3.5833333333333335,5.066666666666666,7.1,6.181818181818182,5.333333333333333,4.411764705882353,4.875,4.4375,6.538461538461538,3.4,3.066666666666667,3.75,4.3076923076923075,4.7,5.4
410.jpg,3.4,6.090909090909091,5.0588235294117645,5.809523809523809,4.0,4.0,4.2631578947368425,4.7,4.142857142857143,6.0,6.0,4.6,7.428571428571429,6.230769230769231,4.833333333333333,5.384615384615385,4.933333333333334,3.9473684210526314
436.jpg,3.769230769230769,7.0,6.0,7.25,7.9,8.384615384615385,7.3076923076923075,5.769230769230769,4.916666666666667,7.636363636363637,6.090909090909091,6.6,3.7333333333333334,5.25,6.625,4.615384615384615,6.636363636363637,7.333333333333333
1187.jpg,6.75,4.181818181818182,5.153846153846154,4.5,4.217391304347826,3.857142857142857,4.0,7.466666666666667,6.166666666666667,5.3,4.857142857142857,3.933333333333333,2.7333333333333334,4.0,4.642857142857143,4.857142857142857,4.25,4.176470588235294
133.jpg,7.733333333333333,7.947368421052632,6.090909090909091,6.416666666666667,8.1,7.4,7.615384615384615,7.0,6.818181818181818,5.666666666666667,5.416666666666667,7.888888888888889,1.6666666666666667,5.36,4.454545454545454,7.0,6.6923076923076925,6.636363636363637
397.jpg,5.153846153846154,4.928571428571429,5.0,5.85,4.4,4.75,4.357142857142857,5.333333333333333,4.0,4.615384615384615,5.0625,5.923076923076923,3.4,4.409090909090909,5.214285714285714,5.3076923076923075,4.6923076923076925,4.625
698.jpg,1.4,4.363636363636363,3.0,2.533333333333333,4.181818181818182,3.357142857142857,4.636363636363637,2.4545454545454546,3.5,5.769230769230769,2.5625,4.571428571428571,7.65,3.0,3.0,3.1538461538461537,4.846153846153846,3.25
1223.jpg,4.529411764705882,7.066666666666666,6.461538461538462,6.875,8.235294117647058,7.833333333333333,8.090909090909092,6.5,5.1875,7.2727272727272725,5.684210526315789,7.875,3.076923076923077,4.166666666666667,6.615384615384615,5.714285714285714,7.666666666666667,7.636363636363637
1662.jpg,3.3636363636363638,7.5,6.75,6.25,7.7272727272727275,8.058823529411764,8.166666666666666,7.4,5.03125,7.090909090909091,5.846153846153846,7.733333333333333,3.1538461538461537,4.888888888888889,6.545454545454546,4.9375,7.0,7.842105263157895
1692.jpg,6.2,6.6923076923076925,3.25,4.8,6.0,6.9,6.5,7.538461538461538,4.3076923076923075,6.846153846153846,4.333333333333333,6.1,5.083333333333333,2.0833333333333335,2.857142857142857,3.3076923076923075,4.2727272727272725,6.923076923076923
162.jpg,2.230769230769231,6.916666666666667,4.421052631578948,5.214285714285714,5.3125,5.529411764705882,5.7368421052631575,4.0,3.5,7.4,5.3076923076923075,6.153846153846154,4.533333333333333,3.9,6.533333333333333,3.6842105263157894,6.466666666666667,5.076923076923077
591.jpg,1.8571428571428572,2.909090909090909,4.157894736842105,5.545454545454546,3.272727272727273,2.5384615384615383,3.0,3.5384615384615383,3.7142857142857144,4.642857142857143,3.5714285714285716,2.8461538461538463,5.294117647058823,4.916666666666667,5.454545454545454,4.333333333333333,4.083333333333333,2.6666666666666665
151.jpg,2.75,3.5833333333333335,6.916666666666667,7.583333333333333,3.2,3.533333333333333,3.769230769230769,4.785714285714286,5.705882352941177,5.142857142857143,6.666666666666667,3.85,7.5,6.705882352941177,6.933333333333334,7.0,4.461538461538462,4.2
729.jpg,2.4166666666666665,7.0,6.5,6.903225806451613,6.666666666666667,5.7272727272727275,6.578947368421052,5.411764705882353,6.333333333333333,5.454545454545454,7.4375,6.0,7.333333333333333,6.9,7.181818181818182,6.636363636363637,5.7272727272727275,5.764705882352941
1594.jpg,4.583333333333333,4.8,5.545454545454546,4.857142857142857,4.6923076923076925,4.583333333333333,3.5,5.9411764705882355,5.2727272727272725,5.0,4.230769230769231,4.615384615384615,7.375,5.583333333333333,5.5,4.769230769230769,4.571428571428571,4.3125
307.jpg,6.166666666666667,6.909090909090909,8.4375,7.285714285714286,7.846153846153846,7.466666666666667,8.363636363636363,7.6,7.933333333333334,5.0,8.041666666666666,7.391304347826087,7.5,7.642857142857143,7.4,8.454545454545455,6.111111111111111,7.1875
1161.jpg,3.2857142857142856,5.0,4.5,5.333333333333333,5.133333333333334,4.833333333333333,4.916666666666667,6.090909090909091,3.4285714285714284,7.090909090909091,5.8,5.0,4.357142857142857,3.5,5.125,4.352941176470588,5.3076923076923075,4.555555555555555
1312.jpg,3.6666666666666665,6.75,5.352941176470588,5.6,5.5,6.588235294117647,6.384615384615385,4.583333333333333,4.0,7.076923076923077,4.538461538461538,6.666666666666667,4.15,4.636363636363637,5.25,5.111111111111111,6.7272727272727275,6.642857142857143
1282.jpg,8.0,6.933333333333334,5.72,5.7,7.076923076923077,7.625,7.375,7.7894736842105265,6.818181818181818,4.0,5.066666666666666,7.117647058823529,1.2857142857142858,4.461538461538462,5.714285714285714,6.461538461538462,6.5625,6.533333333333333
579.jpg,3.076923076923077,2.8,5.8125,5.8,6.9375,4.125,3.1818181818181817,4.733333333333333,5.8,4.181818181818182,5.5,5.076923076923077,3.3076923076923075,5.615384615384615,5.5,5.875,3.75,4.846153846153846
1566.jpg,2.8333333333333335,3.0,4.75,6.214285714285714,2.0,2.7,1.4,3.611111111111111,3.909090909090909,4.277777777777778,4.454545454545454,2.3,7.583333333333333,5.642857142857143,5.176470588235294,6.0,4.333333333333333,2.2
9.jpg,2.3333333333333335,6.230769230769231,4.3076923076923075,5.666666666666667,6.071428571428571,5.3,5.833333333333333,4.95,4.1,6.266666666666667,5.071428571428571,5.4,6.0,5.0,6.933333333333334,4.9375,4.818181818181818,4.7272727272727275
515.jpg,2.142857142857143,5.142857142857143,6.333333333333333,6.25,3.769230769230769,4.842105263157895,5.214285714285714,5.0,4.666666666666667,5.3125,5.7272727272727275,3.7333333333333334,7.777777777777778,5.933333333333334,5.7272727272727275,6.3076923076923075,5.65,4.25
276.jpg,4.461538461538462,3.230769230769231,4.5,4.25,2.7222222222222223,2.5,1.7272727272727273,4.4,2.769230769230769,4.0,4.75,1.8666666666666667,7.352941176470588,5.125,4.769230769230769,3.5454545454545454,2.357142857142857,1.7
1738.jpg,5.625,6.1,6.666666666666667,6.6923076923076925,4.25,4.2,3.6153846153846154,6.538461538461538,5.3,6.357142857142857,7.217391304347826,4.769230769230769,3.1052631578947367,5.181818181818182,6.583333333333333,5.142857142857143,6.368421052631579,4.642857142857143
37.jpg,2.642857142857143,5.636363636363637,5.0,5.625,4.4,4.764705882352941,3.888888888888889,3.142857142857143,4.333333333333333,6.266666666666667,5.818181818181818,3.6923076923076925,7.923076923076923,5.083333333333333,7.071428571428571,5.130434782608695,4.571428571428571,4.529411764705882
189.jpg,5.4,4.7,3.5384615384615383,3.8,3.642857142857143,4.6923076923076925,3.857142857142857,5.923076923076923,4.28,5.083333333333333,4.1,4.916666666666667,6.090909090909091,3.411764705882353,3.1333333333333333,4.3125,3.6153846153846154,3.8461538461538463
999.jpg,6.833333333333333,6.454545454545454,4.461538461538462,5.153846153846154,5.333333333333333,7.461538461538462,6.076923076923077,7.2631578947368425,5.666666666666667,4.090909090909091,4.25,6.333333333333333,2.0,4.117647058823529,4.714285714285714,4.833333333333333,5.764705882352941,6.7272727272727275
888.jpg,4.071428571428571,6.076923076923077,3.8333333333333335,3.388888888888889,3.8461538461538463,4.5,4.222222222222222,6.9,3.6470588235294117,5.909090909090909,4.25,4.230769230769231,4.588235294117647,2.6363636363636362,3.5714285714285716,3.5454545454545454,4.928571428571429,4.352941176470588
1520.jpg,2.4,5.066666666666666,3.5,2.857142857142857,2.8461538461538463,2.909090909090909,1.7894736842105263,2.642857142857143,2.466666666666667,4.8,2.5714285714285716,4.230769230769231,4.85,2.857142857142857,4.0,2.2142857142857144,3.4285714285714284,4.230769230769231
703.jpg,6.2631578947368425,4.0,4.666666666666667,4.8,3.7,3.1875,2.7333333333333334,6.909090909090909,5.266666666666667,4.0,4.916666666666667,3.1818181818181817,2.8666666666666667,4.875,5.25,4.846153846153846,4.285714285714286,3.6923076923076925
1091.jpg,3.5,6.583333333333333,5.928571428571429,5.578947368421052,5.2631578947368425,5.733333333333333,5.5,4.2272727272727275,4.4,8.5,4.6923076923076925,6.454545454545454,3.769230769230769,4.071428571428571,6.333333333333333,4.416666666666667,6.428571428571429,6.785714285714286
929.jpg,2.727272727272727,3.5555555555555554,7.066666666666666,5.923076923076923,3.727272727272727,4.0,3.5454545454545454,4.823529411764706,6.0,4.454545454545454,5.909090909090909,2.5714285714285716,7.583333333333333,7.615384615384615,6.75,7.166666666666667,3.8461538461538463,3.357142857142857
1788.jpg,7.0588235294117645,5.333333333333333,6.235294117647059,5.294117647058823,5.428571428571429,5.181818181818182,5.25,8.1875,5.769230769230769,3.2941176470588234,5.5,5.5,7.076923076923077,6.235294117647059,4.0,5.166666666666667,5.133333333333334,4.866666666666666
799.jpg,4.266666666666667,7.285714285714286,7.411764705882353,6.909090909090909,7.642857142857143,7.928571428571429,8.25,6.565217391304348,5.611111111111111,6.0,6.375,7.083333333333333,6.916666666666667,6.0,7.571428571428571,6.888888888888889,6.25,7.636363636363637
624.jpg,5.083333333333333,3.3333333333333335,7.055555555555555,7.666666666666667,3.142857142857143,2.769230769230769,3.3636363636363638,7.235294117647059,6.9,3.230769230769231,7.473684210526316,3.625,8.0,7.333333333333333,6.636363636363637,6.416666666666667,3.5454545454545454,3.2142857142857144
1332.jpg,3.357142857142857,4.285714285714286,6.384615384615385,7.5,3.7142857142857144,3.769230769230769,3.6923076923076925,4.333333333333333,4.9,5.666666666666667,6.6,4.333333333333333,7.428571428571429,6.769230769230769,5.615384615384615,7.0,4.5,3.3333333333333335
679.jpg,5.076923076923077,4.909090909090909,6.4,7.083333333333333,2.25,3.2142857142857144,2.3,6.75,5.769230769230769,5.4375,7.583333333333333,3.0,6.8,5.2727272727272725,6.133333333333334,5.666666666666667,4.0,3.8461538461538463
1864.jpg,8.533333333333333,7.866666666666666,7.25,7.333333333333333,8.625,8.071428571428571,8.384615384615385,8.615384615384615,7.8,4.777777777777778,6.384615384615385,7.666666666666667,1.4545454545454546,4.909090909090909,6.3076923076923075,8.363636363636363,8.153846153846153,7.454545454545454
1730.jpg,2.375,4.363636363636363,5.0,4.636363636363637,3.6666666666666665,3.263157894736842,3.0714285714285716,3.9375,3.8333333333333335,6.545454545454546,5.2,4.071428571428571,3.9411764705882355,4.5,7.363636363636363,4.7272727272727275,6.333333333333333,3.2857142857142856
1238.jpg,7.5,7.214285714285714,6.833333333333333,6.136363636363637,8.083333333333334,7.916666666666667,7.2727272727272725,8.133333333333333,7.285714285714286,6.181818181818182,6.304347826086956,7.294117647058823,1.7272727272727273,5.684210526315789,6.0,7.466666666666667,6.7,6.733333333333333
839.jpg,5.4375,7.0,5.375,5.6923076923076925,5.3,6.0,5.647058823529412,6.052631578947368,5.230769230769231,6.2,4.6,5.615384615384615,2.95,4.5,5.636363636363637,5.230769230769231,6.470588235294118,6.0
467.jpg,3.1538461538461537,5.142857142857143,5.6923076923076925,5.818181818181818,4.625,4.636363636363637,2.0,4.0,5.636363636363637,6.857142857142857,5.25,4.230769230769231,7.7368421052631575,6.25,6.928571428571429,5.363636363636363,4.857142857142857,5.636363636363637
109.jpg,6.083333333333333,6.2,5.636363636363637,5.5,4.785714285714286,4.5,5.714285714285714,6.909090909090909,4.642857142857143,4.384615384615385,5.0,3.909090909090909,6.2631578947368425,6.181818181818182,4.3,5.666666666666667,5.357142857142857,4.7
1040.jpg,6.818181818181818,5.0,6.529411764705882,5.928571428571429,5.230769230769231,5.181818181818182,4.846153846153846,7.666666666666667,7.142857142857143,3.3846153846153846,5.769230769230769,5.071428571428571,2.4,6.25,5.0,6.181818181818182,4.166666666666667,5.466666666666667
1767.jpg,5.2727272727272725,7.6923076923076925,3.3125,4.0,8.076923076923077,7.75,8.692307692307692,7.666666666666667,3.642857142857143,7.090909090909091,5.571428571428571,7.928571428571429,5.7272727272727275,2.2,3.4,3.0588235294117645,6.214285714285714,7.764705882352941
482.jpg,3.0,4.916666666666667,6.888888888888889,5.9,4.636363636363637,2.1818181818181817,2.230769230769231,3.857142857142857,6.2727272727272725,4.818181818181818,6.8,2.3076923076923075,8.384615384615385,7.0,7.153846153846154,6.5,4.071428571428571,2.9
1377.jpg,5.818181818181818,2.0,7.0,6.0,3.0,2.4166666666666665,2.5454545454545454,7.833333333333333,6.9411764705882355,2.4,5.923076923076923,2.5454545454545454,8.466666666666667,7.722222222222222,4.111111111111111,6.888888888888889,3.1538461538461537,2.0
652.jpg,6.916666666666667,6.923076923076923,5.357142857142857,6.052631578947368,5.882352941176471,5.944444444444445,5.583333333333333,6.666666666666667,5.368421052631579,5.769230769230769,5.642857142857143,5.411764705882353,2.4545454545454546,4.142857142857143,5.25,4.882352941176471,6.266666666666667,4.846153846153846
